gpu,dtype,tokens,head_dim,normalize,backend,round,us,max_abs,pass,nodes,replays,measurement
NVIDIA H200,bfloat16,131072,512,1,dao,4,81.60079717636108,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao_plus_quant,4,216.5247917175293,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q0/fused_warp,4,81.44099712371826,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q1/fused_warp,4,83.7805986404419,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f8_q1/fused_warp,5,83.52659940719604,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q1/fused_warp,5,83.72799754142761,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q0/fused_warp,5,81.46139979362488,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao_plus_quant,5,217.13640689849854,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao,5,81.64780139923096,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao_plus_quant,6,217.1109914779663,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q0/fused_warp,6,82.01580047607422,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q1/fused_warp,6,84.38379764556885,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f8_q1/fused_warp,6,84.17440056800842,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao,6,81.61259889602661,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao_plus_quant,7,217.0922040939331,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao,7,81.62220120429993,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f8_q1/fused_warp,7,84.09900069236755,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q1/fused_warp,7,84.29759740829468,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q0/fused_warp,7,81.73220157623291,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q1/fused_warp,8,86.872398853302,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f8_q1/fused_warp,8,86.72159910202026,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao,8,81.65839910507202,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao_plus_quant,8,217.7151918411255,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q0/fused_warp,8,82.0002019405365,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao,0,33.61259996891022,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao_plus_quant,0,71.00499868392944,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q0/fused_warp,0,24.586200714111328,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q1/fused_warp,0,23.129799962043762,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f8_q1/fused_warp,0,23.24720025062561,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao,1,33.61259996891022,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f8_q1/fused_warp,1,23.235200345516205,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q1/fused_warp,1,23.142999410629272,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q0/fused_warp,1,24.55340027809143,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao_plus_quant,1,70.9492027759552,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q0/fused_warp,2,24.52320009469986,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q1/fused_warp,2,23.121200501918793,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f8_q1/fused_warp,2,23.219799995422363,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao,2,33.5671991109848,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao_plus_quant,2,70.92080116271973,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q0/fused_warp,3,24.57920014858246,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao_plus_quant,3,70.90100049972534,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao,3,33.30579996109009,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f8_q1/fused_warp,3,23.064200580120087,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q1/fused_warp,3,22.976399958133698,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f8_q1/fused_warp,4,23.064999282360077,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao,4,33.36800038814545,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao_plus_quant,4,70.65939903259277,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q0/fused_warp,4,24.460799992084503,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q1/fused_warp,4,22.963599860668182,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f8_q1/fused_warp,5,23.08479994535446,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q1/fused_warp,5,23.00020009279251,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q0/fused_warp,5,24.38099980354309,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao_plus_quant,5,70.56059837341309,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao,5,33.30959975719452,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao_plus_quant,6,70.5273985862732,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q0/fused_warp,6,24.36559945344925,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q1/fused_warp,6,22.991199791431427,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f8_q1/fused_warp,6,23.069000244140625,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao,6,33.29879939556122,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao_plus_quant,7,70.57999968528748,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao,7,33.33919942378998,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f8_q1/fused_warp,7,23.108400404453278,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q1/fused_warp,7,23.05240035057068,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q0/fused_warp,7,24.397000670433044,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q1/fused_warp,8,23.019999265670776,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f8_q1/fused_warp,8,23.10979962348938,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao,8,33.427199721336365,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao_plus_quant,8,70.58939933776855,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q0/fused_warp,8,24.40039962530136,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao,0,249.1215944290161,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao_plus_quant,0,538.2619857788086,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q0/fused_warp,0,171.0055947303772,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q1/fused_warp,0,161.87759637832642,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f8_q1/fused_warp,0,162.26340532302856,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao,1,250.93140602111816,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f8_q1/fused_warp,1,162.30560541152954,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q1/fused_warp,1,162.44959831237793,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q0/fused_warp,1,172.98439741134644,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao_plus_quant,1,541.8017864227295,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q0/fused_warp,2,172.45559692382812,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q1/fused_warp,2,162.69999742507935,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f8_q1/fused_warp,2,162.5,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao,2,250.9347915649414,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao_plus_quant,2,542.1073913574219,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q0/fused_warp,3,172.43599891662598,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao_plus_quant,3,540.1050090789795,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao,3,249.07538890838623,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f8_q1/fused_warp,3,161.09919548034668,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q1/fused_warp,3,161.33160591125488,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f8_q1/fused_warp,4,162.2905969619751,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao,4,250.91640949249268,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao_plus_quant,4,541.5366172790527,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q0/fused_warp,4,172.2267985343933,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q1/fused_warp,4,162.47999668121338,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f8_q1/fused_warp,5,162.41660118103027,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q1/fused_warp,5,162.61520385742188,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q0/fused_warp,5,173.21900129318237,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao_plus_quant,5,541.7394161224365,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao,5,250.89099407196045,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao_plus_quant,6,542.2039985656738,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q0/fused_warp,6,172.15460538864136,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q1/fused_warp,6,162.07720041275024,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f8_q1/fused_warp,6,162.26500272750854,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao,6,250.9105920791626,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao_plus_quant,7,541.5629863739014,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao,7,250.97661018371582,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f8_q1/fused_warp,7,162.4709963798523,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q1/fused_warp,7,162.71179914474487,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q0/fused_warp,7,172.84339666366577,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q1/fused_warp,8,163.67000341415405,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f8_q1/fused_warp,8,163.48520517349243,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao,8,251.28118991851807,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao_plus_quant,8,541.9191837310791,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q0/fused_warp,8,172.43800163269043,,True,16,10,graph_amortized_device
