gpu,dtype,batch_size,seq_len,num_heads,head_dim,total_tokens,normalize,warmup_runs,bench_runs,implementation,kind,avg_ms,min_ms,max_ms,speedup_vs_baseline,speedup_vs_best_non_tc,max_abs_error,rmse,max_rel_error,max_ulp_error,bit_exact_vs_optimized,quant_vs_unfused,reference_source,reference_max_abs_error,absolute_pass,pdf_verified,validated_elements,fp64_ref_tokens
NVIDIA H200,bf16,4,1024,32,64,131072,true,20,100,fused_tc_split_int4,fused_int4,0.0340547,0.033536,0.03952,3.70482,1.3167,,,,,,bit-exact,optimized_regression,,,,,4096
NVIDIA H200,bf16,4,1024,32,128,131072,true,20,100,baseline,transform,0.100355,0.099488,0.102336,1,0.447391,0.0155252,0.00165944,0.00386611,0.499989,1,n/a,optimized_regression,0,1,0,16777216,4096
NVIDIA H200,bf16,4,1024,32,128,131072,true,20,100,optimized,transform,0.0454326,0.0448,0.048256,2.20887,0.98823,0.0155252,0.00165944,0.00386611,0.499989,1,n/a,optimized_regression,0,1,0,16777216,4096
NVIDIA H200,bf16,4,1024,32,128,131072,true,20,100,warp,transform,0.0448979,0.044416,0.04592,2.23518,1,0.0155252,0.00165944,0.00386611,0.499989,1,n/a,optimized_regression,0,1,0,16777216,4096
NVIDIA H200,bf16,4,1024,32,128,131072,true,20,100,tc_fast,transform,0.0511203,0.050624,0.052128,1.96311,0.878279,0.0166948,0.00235075,0.00522791,1.01288,0.58666,n/a,optimized_regression,0.03125,1,0,16777216,4096
NVIDIA H200,bf16,4,1024,32,128,131072,true,20,100,tc_split,transform,0.0621571,0.0616,0.063104,1.61454,0.722329,0.0155252,0.00165944,0.00386611,0.499989,0.999661,n/a,optimized_regression,0.015625,1,0,16777216,4096
NVIDIA H200,bf16,4,1024,32,128,131072,true,20,100,unfused_int4,fused_int4,0.127087,0.126112,0.139328,1,0.356266,,,,,,reference,optimized_regression,,,,,4096
NVIDIA H200,bf16,4,1024,32,128,131072,true,20,100,fused_opt_int4,fused_int4,0.0849715,0.084544,0.08656,1.49564,0.532847,,,,,,bit-exact,optimized_regression,,,,,4096
NVIDIA H200,bf16,4,1024,32,128,131072,true,20,100,fused_warp_int4,fused_int4,0.0452768,0.044768,0.050976,2.80689,1,,,,,,bit-exact,optimized_regression,,,,,4096
NVIDIA H200,bf16,4,1024,32,128,131072,true,20,100,fused_tc_fast_int4,fused_int4,0.0513171,0.05088,0.055808,2.4765,0.882294,,,,,,bit-exact,optimized_regression,,,,,4096
NVIDIA H200,bf16,4,1024,32,128,131072,true,20,100,fused_tc_split_int4,fused_int4,0.0623994,0.061952,0.06624,2.03667,0.725597,,,,,,bit-exact,optimized_regression,,,,,4096
NVIDIA H200,bf16,4,1024,32,256,131072,true,20,100,baseline,transform,0.197833,0.196864,0.19872,1,0.229875,0.0155931,0.00166467,0.00374182,0.5,1,n/a,optimized_regression,0,1,0,33554432,4096
NVIDIA H200,bf16,4,1024,32,256,131072,true,20,100,optimized,transform,0.0852115,0.084128,0.090112,2.32167,0.533693,0.0155931,0.00166467,0.00374182,0.5,1,n/a,optimized_regression,0,1,0,33554432,4096
NVIDIA H200,bf16,4,1024,32,256,131072,true,20,100,warp,transform,0.0454768,0.044768,0.047424,4.35019,1,0.0155931,0.00166467,0.00374182,0.5,1,n/a,optimized_regression,0,1,0,33554432,4096
NVIDIA H200,bf16,4,1024,32,256,131072,true,20,100,tc_fast,transform,0.0959843,0.09552,0.099584,2.06109,0.473794,0.0206604,0.0023564,0.00522232,0.962158,0.579743,n/a,optimized_regression,0.03125,1,0,33554432,4096
NVIDIA H200,bf16,4,1024,32,256,131072,true,20,100,tc_split,transform,0.117827,0.117344,0.118752,1.67901,0.385962,0.0155931,0.00166467,0.00374182,0.500122,0.999447,n/a,optimized_regression,0.015625,1,0,33554432,4096
NVIDIA H200,bf16,4,1024,32,256,131072,true,20,100,unfused_int4,fused_int4,0.127652,0.126176,0.136192,1,0.409658,,,,,,reference,optimized_regression,,,,,4096
NVIDIA H200,bf16,4,1024,32,256,131072,true,20,100,fused_opt_int4,fused_int4,0.0989549,0.097824,0.10272,1.29,0.528461,,,,,,bit-exact,optimized_regression,,,,,4096
NVIDIA H200,bf16,4,1024,32,256,131072,true,20,100,fused_warp_int4,fused_int4,0.0522938,0.05152,0.053248,2.44106,1,,,,,,bit-exact,optimized_regression,,,,,4096
NVIDIA H200,bf16,4,1024,32,256,131072,true,20,100,fused_tc_fast_int4,fused_int4,0.0966278,0.09616,0.101952,1.32107,0.541187,,,,,,bit-exact,optimized_regression,,,,,4096
NVIDIA H200,bf16,4,1024,32,256,131072,true,20,100,fused_tc_split_int4,fused_int4,0.118852,0.118464,0.119936,1.07404,0.439991,,,,,,bit-exact,optimized_regression,,,,,4096
NVIDIA H200,bf16,4,1024,32,512,131072,true,20,100,baseline,transform,0.413202,0.412544,0.414656,1,0.176728,0.015578,0.00166122,0.00381506,0.499999,1,n/a,optimized_regression,0,1,0,67108864,4096
NVIDIA H200,bf16,4,1024,32,512,131072,true,20,100,optimized,transform,0.162899,0.161856,0.164032,2.53655,0.448279,0.015578,0.00166122,0.00381506,0.499999,1,n/a,optimized_regression,0,1,0,67108864,4096
NVIDIA H200,bf16,4,1024,32,512,131072,true,20,100,warp,transform,0.0730243,0.07104,0.080352,5.65842,1,0.015578,0.00166122,0.00381506,0.499999,1,n/a,optimized_regression,0,1,0,67108864,4096
NVIDIA H200,bf16,4,1024,32,512,131072,true,20,100,tc_fast,transform,0.171883,0.17136,0.173024,2.40398,0.424849,0.0212626,0.00235275,0.00491907,0.903587,0.576891,n/a,optimized_regression,0.03125,1,0,67108864,4096
NVIDIA H200,bf16,4,1024,32,512,131072,true,20,100,tc_split,transform,0.217651,0.217088,0.222016,1.89847,0.335512,0.015578,0.00166122,0.00381506,0.500029,0.999331,n/a,optimized_regression,0.015625,1,0,67108864,4096
NVIDIA H200,bf16,4,1024,32,512,131072,true,20,100,unfused_int4,fused_int4,0.212326,0.21056,0.215008,1,0.402349,,,,,,reference,optimized_regression,,,,,4096
NVIDIA H200,bf16,4,1024,32,512,131072,true,20,100,fused_opt_int4,fused_int4,0.209694,0.208384,0.210528,1.01255,0.407398,,,,,,bit-exact,optimized_regression,,,,,4096
NVIDIA H200,bf16,4,1024,32,512,131072,true,20,100,fused_warp_int4,fused_int4,0.0854291,0.08448,0.091776,2.48541,1,,,,,,bit-exact,optimized_regression,,,,,4096
NVIDIA H200,bf16,4,1024,32,1024,131072,true,20,100,baseline,transform,0.916126,0.914944,0.923136,1,0.185573,0.0154078,0.001663,0.00381908,0.5,1,n/a,optimized_regression,0,1,0,134217728,4096
NVIDIA H200,bf16,4,1024,32,1024,131072,true,20,100,optimized,transform,0.365159,0.364032,0.368608,2.50884,0.465573,0.0154078,0.001663,0.00381908,0.5,1,n/a,optimized_regression,0,1,0,134217728,4096
NVIDIA H200,bf16,4,1024,32,1024,131072,true,20,100,warp,transform,0.170008,0.16912,0.171296,5.38873,1,0.0154078,0.001663,0.00381908,0.5,1,n/a,optimized_regression,0,1,0,134217728,4096
NVIDIA H200,bf16,4,1024,32,1024,131072,true,20,100,tc_fast,transform,0.317173,0.316416,0.321568,2.88841,0.536011,0.0178189,0.00235261,0.00461676,0.975632,0.575563,n/a,optimized_regression,0.03125,1,0,134217728,4096
NVIDIA H200,bf16,4,1024,32,1024,131072,true,20,100,tc_split,transform,0.409926,0.409344,0.419392,2.23486,0.414729,0.0154078,0.001663,0.00381908,0.500061,0.999169,n/a,optimized_regression,0.03125,1,0,134217728,4096
NVIDIA H200,bf16,4,1024,32,1024,131072,true,20,100,unfused_int4,fused_int4,0.4689,0.466752,0.470432,1,0.371682,,,,,,reference,optimized_regression,,,,,4096
NVIDIA H200,bf16,4,1024,32,1024,131072,true,20,100,fused_opt_int4,fused_int4,0.46875,0.467648,0.469856,1.00032,0.371801,,,,,,bit-exact,optimized_regression,,,,,4096
NVIDIA H200,bf16,4,1024,32,1024,131072,true,20,100,fused_warp_int4,fused_int4,0.174282,0.173728,0.175232,2.69047,1,,,,,,bit-exact,optimized_regression,,,,,4096
