gpu,dtype,tokens,head_dim,normalize,backend,round,us,max_abs,pass,nodes,replays,measurement
NVIDIA H200,bfloat16,131072,512,1,dao,4,81.61600232124329,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao_plus_quant,4,216.57419204711914,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q0/fused_warp,4,81.40519857406616,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q1/fused_warp,4,83.72820019721985,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f8_q1/fused_warp,5,83.47439765930176,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q1/fused_warp,5,83.67559909820557,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q0/fused_warp,5,81.39700293540955,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao_plus_quant,5,216.88098907470703,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao,5,81.65000081062317,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao_plus_quant,6,217.1571969985962,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q0/fused_warp,6,82.09159970283508,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q1/fused_warp,6,84.38820242881775,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f8_q1/fused_warp,6,84.16540026664734,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao,6,81.62059783935547,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao_plus_quant,7,217.18199253082275,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao,7,81.63899779319763,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f8_q1/fused_warp,7,84.11499857902527,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q1/fused_warp,7,84.3309998512268,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q0/fused_warp,7,82.00340270996094,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q1/fused_warp,8,84.60019826889038,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f8_q1/fused_warp,8,85.37319898605347,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao,8,81.67279958724976,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao_plus_quant,8,218.1152105331421,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q0/fused_warp,8,82.11820125579834,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao,0,33.613601326942444,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao_plus_quant,0,71.03779911994934,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q0/fused_warp,0,24.550800025463104,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q1/fused_warp,0,23.17260056734085,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f8_q1/fused_warp,0,23.230400681495667,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao,1,33.60680043697357,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f8_q1/fused_warp,1,23.301799595355988,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q1/fused_warp,1,23.216399550437927,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q0/fused_warp,1,24.64440017938614,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao_plus_quant,1,71.16159796714783,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q0/fused_warp,2,24.64440017938614,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q1/fused_warp,2,23.189200460910797,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f8_q1/fused_warp,2,23.36139976978302,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao,2,33.68020057678223,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao_plus_quant,2,71.13900184631348,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q0/fused_warp,3,24.693800508975983,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao_plus_quant,3,70.85639834403992,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao,3,33.44019949436188,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f8_q1/fused_warp,3,23.157599568367004,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q1/fused_warp,3,23.082199692726135,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f8_q1/fused_warp,4,23.10820072889328,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao,4,33.340200781822205,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao_plus_quant,4,70.59959769248962,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q0/fused_warp,4,24.400800466537476,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q1/fused_warp,4,23.005199432373047,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f8_q1/fused_warp,5,23.10519963502884,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q1/fused_warp,5,23.002800345420837,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q0/fused_warp,5,24.414199590682983,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao_plus_quant,5,70.6026017665863,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao,5,33.396199345588684,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao_plus_quant,6,70.80100178718567,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q0/fused_warp,6,24.574799835681915,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q1/fused_warp,6,23.032400012016296,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f8_q1/fused_warp,6,23.060999810695648,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao,6,33.34519863128662,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao_plus_quant,7,70.56199908256531,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao,7,33.3299994468689,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f8_q1/fused_warp,7,23.08579981327057,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q1/fused_warp,7,22.929200530052185,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q0/fused_warp,7,24.383200705051422,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q1/fused_warp,8,23.009799420833588,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f8_q1/fused_warp,8,23.081600666046143,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao,8,33.296999335289,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao_plus_quant,8,70.55060267448425,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q0/fused_warp,8,24.34539943933487,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao,0,249.3530035018921,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao_plus_quant,0,538.2894039154053,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q0/fused_warp,0,170.99299430847168,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q1/fused_warp,0,161.95800304412842,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f8_q1/fused_warp,0,162.26880550384521,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao,1,250.94919204711914,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f8_q1/fused_warp,1,162.29219436645508,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q1/fused_warp,1,162.49200105667114,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q0/fused_warp,1,172.7936029434204,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao_plus_quant,1,541.5830135345459,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q0/fused_warp,2,172.2491979598999,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q1/fused_warp,2,162.49860525131226,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f8_q1/fused_warp,2,162.2630000114441,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao,2,251.3456106185913,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao_plus_quant,2,541.7212009429932,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q0/fused_warp,3,172.29419946670532,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao_plus_quant,3,540.426778793335,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao,3,249.02400970458984,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f8_q1/fused_warp,3,161.08280420303345,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q1/fused_warp,3,161.38160228729248,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f8_q1/fused_warp,4,162.42979764938354,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao,4,251.08139514923096,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao_plus_quant,4,541.5604114532471,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q0/fused_warp,4,172.2424030303955,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q1/fused_warp,4,162.49459981918335,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f8_q1/fused_warp,5,162.23900318145752,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q1/fused_warp,5,162.45520114898682,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q0/fused_warp,5,172.86700010299683,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao_plus_quant,5,542.1443939208984,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao,5,250.92239379882812,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao_plus_quant,6,542.3659801483154,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q0/fused_warp,6,171.9599962234497,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q1/fused_warp,6,162.16039657592773,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f8_q1/fused_warp,6,162.25579977035522,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao,6,251.32040977478027,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao_plus_quant,7,541.8210029602051,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao,7,250.97761154174805,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f8_q1/fused_warp,7,162.2465968132019,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q1/fused_warp,7,162.50580549240112,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q0/fused_warp,7,172.99000024795532,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q1/fused_warp,8,163.7294054031372,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f8_q1/fused_warp,8,163.59360218048096,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao,8,251.24120712280273,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao_plus_quant,8,541.5500164031982,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q0/fused_warp,8,172.26660251617432,,True,16,10,graph_amortized_device
