path,bytes,sha256,kind,reason
tensor_core/results/verify_17251073/w4_tc4_v1/validation/106_bf16_d64_n5_norm0_uniform.log,1732,26b9016ee53f8dc36367813288e932c325f8bc4e0948fb91e960ce0c48de21f6,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/107_bf16_d64_n5_norm0_outlier.log,1732,421805c7869715fa19e64a3c786a0836d8679f18923688feb741dd4f9b682d68,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/108_bf16_d128_n5_norm1_zeros.log,1732,c9b220f427f85183e2a2540a82e4951d9bb36f5391d348acf1b8b7622933c5cc,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/109_bf16_d128_n5_norm1_constant.log,1732,77b5b7a0f1bcf915d71260609d97accb759433c911bf80dff501d0fa9d680aa7,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/110_bf16_d128_n5_norm1_alternating.log,1732,986b4ca5e51e6039e4ce10df963a816950c9b4b9c56d669db08bcb57763764df,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/111_bf16_d128_n5_norm1_impulse.log,1732,ab42c9f5f3db13b9b38083545e6e532a93f883f8dc75146de592859a6576dc76,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/112_bf16_d128_n5_norm1_uniform.log,1732,e3bdd4408c2269bd7b95c7ee2e982209cb570a07d09b2fc8b1baa98430d609cf,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/113_bf16_d128_n5_norm1_outlier.log,1732,76efee2a0ecf96ae314c2d5f4e576cb9230825ff0691ac29cb67e42d0b06a7dc,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/114_bf16_d128_n5_norm0_zeros.log,1733,ccfd54adc35a98b56337deaad915096ab6436a72a502363acece7bda8caa52fa,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/115_bf16_d128_n5_norm0_constant.log,1733,54cd9d9d0d13ef8e1925a9af12c3cbccfe584693a586d4fc4cd16a0871a7c5e6,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/116_bf16_d128_n5_norm0_alternating.log,1733,0d22e41fec94fcead1f114de1bfe5c98a3ee6a94cda758cf19ca9331842d0ad2,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/117_bf16_d128_n5_norm0_impulse.log,1733,bbbf410c836ae8208c6bcf21695aa4b9be9a7ed01b7f7c455bd2108f8e3e1dae,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/118_bf16_d128_n5_norm0_uniform.log,1733,f1531452e70135136070be61dbc902e0e5c47cd18d9a9ae73ad1c895dac6157f,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/119_bf16_d128_n5_norm0_outlier.log,1733,389e696725c0081b5658eda91b6dba6be736fafce303ee8ca778acbcc6119560,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/120_bf16_d256_n5_norm1_zeros.log,1733,14c2836f7c4a32f81af6fade6255226ee4219eea7751ff0a3522a713cfd18ff4,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/121_bf16_d256_n5_norm1_constant.log,1733,86ab6249832284fcf0dfb55a2af3931ed42149e7c0b00faabb9d505e943bfe4d,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/122_bf16_d256_n5_norm1_alternating.log,1733,223ada5db4d5f9fe4ec36db05af573c364a02161af95624c35be0066523e7d32,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/123_bf16_d256_n5_norm1_impulse.log,1733,73c372e8982f8f1bc748d7dbc57946be57c74c7809a0514d341445ed230e0476,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/124_bf16_d256_n5_norm1_uniform.log,1733,d2c8734ec9f8c817413495f315d3c93ab3209a7daa3c2bad43062a5971f78bff,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/125_bf16_d256_n5_norm1_outlier.log,1733,9166c8dcaeb565bb8a4a46fbb89e64a9b55d80798656bc7c5a5c92fb7cec994c,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/126_bf16_d256_n5_norm0_zeros.log,1734,f3be7d75dd59e5007bf3d1db07d1b2659ba721023d47d06e5ae47c1baf100847,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/127_bf16_d256_n5_norm0_constant.log,1734,aeae15c20f77f0f5e9a2e5e48308c08695944a489eb8b5f40c2b33d827889974,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/128_bf16_d256_n5_norm0_alternating.log,1734,81030e9d55a219e93640b7e31e85b76c94183d5255a02ded8d084b2429a3727a,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/129_bf16_d256_n5_norm0_impulse.log,1734,72b5e3ca9599ded656f5be4401507dc949d13ac1e5a9aff8e25b7fb09296574a,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/130_bf16_d256_n5_norm0_uniform.log,1734,491ba3d2ce05bf70a2cb64f620e7e4b8d357f9e71511802cbf6bf87495bf9d8a,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/131_bf16_d256_n5_norm0_outlier.log,1734,edd319f2dd3f5ab103eb9ff5e69596939ae6be0b2d3508e54b14e492b0814365,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/004_fp16_d64_n5_norm0_normal/input.bin,640,8efd90a8193d44f37bfb128ced13f4d4352b77a5b9036ff446ca2196797c8cf2,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/004_fp16_d64_n5_norm0_normal/ref.bin,640,00563bf027ca93bf5ce082e1c3bd3c5de123b469bde609bc4d1e4ffc153e7c7a,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/005_fp16_d64_n2048_norm0_normal/input.bin,262144,da7a1c67b7fe7d3334520c8d4954adce1b9a6d30abb03f4ab6803510883b3331,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/005_fp16_d64_n2048_norm0_normal/ref.bin,262144,d590eaf731b67e511562746f7564dc2f0f88d02ce8683c5d452c61b2c7c69ae7,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/010_fp16_d128_n5_norm0_normal/input.bin,1280,f5b35a96e6469b2fd6b1b461ca32756c0d4ecd596984948f1bc2355ee9c2324d,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/010_fp16_d128_n5_norm0_normal/ref.bin,1280,22d7a99c3c82dee9fc79b36cb2629995860907cc8650d35c444b6fdbe759fd58,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/011_fp16_d128_n2048_norm0_normal/input.bin,524288,dd47cb997c575034d042d8a31891b726d3aeb100883dd0c265bb15df5bad3064,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/011_fp16_d128_n2048_norm0_normal/ref.bin,524288,bcd15d84b53d1eb3e4da3a22f74740c51fd03f408da87ae72c31e977f4a42753,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/015_fp16_d256_n1_norm0_normal/input.bin,512,74e1b0c8f7131dc9e7d60e2e4bff6996eac0b84de50b437d92a592b5bdb357e4,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/015_fp16_d256_n1_norm0_normal/ref.bin,512,34a8fe9a8b7372499c7c149f1ee09708f7e9e5170213930fa764a811c6f9aeaa,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/016_fp16_d256_n5_norm0_normal/input.bin,2560,e233f41fb13113b3651de6d5f56c7f5d900f235c1e2bdf2c7d792c221606922b,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/016_fp16_d256_n5_norm0_normal/ref.bin,2560,666e0eca4ab178543470305b01cb6a0e8a348af8e9d1b38ed414bfbbca46e3b3,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/017_fp16_d256_n2048_norm0_normal/input.bin,1048576,70643eff19dfb18c274b29393e8faaa1ce13bb158cfb34e180c2f9ec3952a4f3,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/017_fp16_d256_n2048_norm0_normal/ref.bin,1048576,e2bb9a5732404b3738e74d34cc9eddcbf626f4e1e9f31f53d06d3be529d9a41d,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/021_fp16_d512_n1_norm0_normal/input.bin,1024,eb725255f28bf0d221c945346c0895613744dae565c72fed690e690878f6a7e1,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/021_fp16_d512_n1_norm0_normal/ref.bin,1024,f184e823a67bdb0972cca77a95ab9df1b5cd3257906cad6c6e79b77b1cf7444c,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/022_fp16_d512_n5_norm0_normal/input.bin,5120,7f995e20691ec7f36fce621d881efb8d54bb4bff32b6ea1d480a852291959225,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/022_fp16_d512_n5_norm0_normal/ref.bin,5120,93bdcaea8db4b108af1685b0227043861e662bcf38c6e65a42b8cf72787fc5cc,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/023_fp16_d512_n2048_norm0_normal/input.bin,2097152,31912253781e4bbeebfa711fc5a1f752cd1deeebf6f4d728ffcd38cf55393799,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/023_fp16_d512_n2048_norm0_normal/ref.bin,2097152,b37ac8815047ae5f00bf209a5d8dc0047c8606bbc858f31d78c7dd1bdc141d78,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/027_fp16_d1024_n1_norm0_normal/input.bin,2048,045266413b49b8c5c053b23bc15fc7f829ade0856e6ca298530ac8c9b6d0b4d6,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/027_fp16_d1024_n1_norm0_normal/ref.bin,2048,8c35bc18cd9889b32b8631e8760014d025d2f0b6e65d86e788ee333a6aa31dde,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/028_fp16_d1024_n5_norm0_normal/input.bin,10240,219395649bb64b764666613e2cd5c8f4ab0c74023cc513f78f7e6164d532cdd8,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/028_fp16_d1024_n5_norm0_normal/ref.bin,10240,b919aba414c196d00f2c748689aab757159173d37ce967cd7f10c266a10d9bfd,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/029_fp16_d1024_n2048_norm0_normal/input.bin,4194304,490435c19d6da7f3a5257856343a6fe61cb4f4fb018d2243580725d9e5dc41ef,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/029_fp16_d1024_n2048_norm0_normal/ref.bin,4194304,2dddff87bc7d7389435c7249c7013ea2a06aa40a4c51eaed191ba1f014cc651f,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/034_bf16_d64_n5_norm0_normal/input.bin,640,0f59cfc77058b79d8b99bf62ecc9fa7079f4e357fc3e255447f422d6463d5c54,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/034_bf16_d64_n5_norm0_normal/ref.bin,640,d3278310b3b605aa15e9537fb9f115da66ec4f14d7d551274f650db401408661,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/035_bf16_d64_n2048_norm0_normal/input.bin,262144,b38f5d9c1fafe8da61c62ed4090d6f954e029ead6ffb1f0a2785e6fb694257e4,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/035_bf16_d64_n2048_norm0_normal/ref.bin,262144,b74c7853277e99a5311bb67101d64dfc6f89fcd14beaddbd54d4bb11cea57499,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/040_bf16_d128_n5_norm0_normal/input.bin,1280,86e6343df1cd5dcb3e6c67cb445d6a8565991332dfac6a332b13c4c87db40006,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/040_bf16_d128_n5_norm0_normal/ref.bin,1280,070cc009189492aa28c08c3bf8c2c3636a38f557c3046ab2e9cae0fd3a190410,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/041_bf16_d128_n2048_norm0_normal/input.bin,524288,29ea405a77b8a15ea55242d5b4162c7911412ee1eddc3730caebb5b6bff1e7e5,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/041_bf16_d128_n2048_norm0_normal/ref.bin,524288,ea5b00540bcc7928ee7ca97a596f53192127c5472b9ee8249b3859cda699197d,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/045_bf16_d256_n1_norm0_normal/input.bin,512,5cee298d4352616100731f50a0fd018b6111f6f25fdd7da9d423928512ed1d09,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/045_bf16_d256_n1_norm0_normal/ref.bin,512,543f57499d01ad613c839b9014d5b8ffa294a26bf00e3bd5624cb586ae61cd93,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/046_bf16_d256_n5_norm0_normal/input.bin,2560,92672b98e47099cff965f3c0f5197d2ae61ab3cf6e890384f3f5df711518ec22,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/046_bf16_d256_n5_norm0_normal/ref.bin,2560,4fd0ab3b685fa0d6eb192c90a62967511576707fcfa4807faeb34fef93ebbbc5,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/047_bf16_d256_n2048_norm0_normal/input.bin,1048576,e33d4e4315340b887e559ece250108a6c648d35f6701b21ee0a8abc44316218c,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/047_bf16_d256_n2048_norm0_normal/ref.bin,1048576,e1e4c728b1fe3fb12402f75785d62b206296e7d1eabf357446d0655db7e3dc90,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/051_bf16_d512_n1_norm0_normal/input.bin,1024,444f9710f69e1db13e95a143b6819707250d1d7523fc427948396550d01e78af,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/051_bf16_d512_n1_norm0_normal/ref.bin,1024,075a6a74694aa25d3b8244d803327e3a7647ff572e8f35054f94f2f2bf3845f1,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/052_bf16_d512_n5_norm0_normal/input.bin,5120,80fd5b4d4a34c716a29787c13168e535c9d9764397d0b443f8194a31a6f31548,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/052_bf16_d512_n5_norm0_normal/ref.bin,5120,68f26eca4775a5bce310e7f35cddb758f1a72a05718ce1d6be72aaf702728d66,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/053_bf16_d512_n2048_norm0_normal/input.bin,2097152,07f7214f39caeea6dc6cc88a1e3b17546f78bb4cfd9aa0ed8fd63bae07f71421,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/053_bf16_d512_n2048_norm0_normal/ref.bin,2097152,267af573a40b0d242ab2f0caa60ef8d8d9a7c64e365ce97dc718d079cf22816b,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/057_bf16_d1024_n1_norm0_normal/input.bin,2048,7b09898df08b2d8369f5d06a1774d45d53148aeaebd82218eed5535c1e4d8e04,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/057_bf16_d1024_n1_norm0_normal/ref.bin,2048,2a2683d2e14c172c49ac1fd1ab2d1cf1b40b54bbe0d1371390b5d8bcfe5642d0,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/058_bf16_d1024_n5_norm0_normal/input.bin,10240,51a1088c5bac50f749176f983438d02c691c40c2c26bddcad85afe8666a8b549,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/058_bf16_d1024_n5_norm0_normal/ref.bin,10240,2d134b9d8a3c5cada11a7a55e46917bf3c407a4c252279be5ee467262c360037,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/059_bf16_d1024_n2048_norm0_normal/input.bin,4194304,0f272ba41649f391f1dbc659b02ea6fe6c4d42978e024c8ba6b35f558a779591,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/059_bf16_d1024_n2048_norm0_normal/ref.bin,4194304,7e9d80e6771b4239ef32230d4e7a6a9990cac126b46df30d36898d55a567187e,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/071_fp16_d64_n5_norm0_outlier/input.bin,640,0ef306128e3aa09e9500e01bb1949337e32d5c52248458b7db00ca5f5b1649e1,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/071_fp16_d64_n5_norm0_outlier/ref.bin,640,a7d5c7bb8bf4040b7fb07d58d8334f752556abc8d58b0c1110f2b22b8b8c51a3,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/083_fp16_d128_n5_norm0_outlier/input.bin,1280,18ac780e9729e820b6fa9f129554b2693961920528d9d87b08bb081843cf2ba6,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/083_fp16_d128_n5_norm0_outlier/ref.bin,1280,b8012bdb04fc86521eabcc39e57b49828e7bb27b21e75a26816984a8c94847f0,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/094_fp16_d256_n5_norm0_uniform/input.bin,2560,87988e634f0c2fc86d78c85aca6a2e1760dc2dd69140b2c38e6308e0eb6ab886,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/094_fp16_d256_n5_norm0_uniform/ref.bin,2560,5463050fbbfb4356260b68324e350aed224b2bbaffe5d15db7f15afc4fdb5332,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/095_fp16_d256_n5_norm0_outlier/input.bin,2560,80f36d4ea70290237ac140f02dcfc003c0c548c329c99f7079b3a077eed07332,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/095_fp16_d256_n5_norm0_outlier/ref.bin,2560,e483e4ed59a8a0394eba6e54ddaaec93cce57d084bb0ce173d00e955404d360e,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/106_bf16_d64_n5_norm0_uniform/input.bin,640,54d2b8892c55209dce2f6b18a0e475d3c5dfb10db66f475bc9881e38e12526d0,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/106_bf16_d64_n5_norm0_uniform/ref.bin,640,724981c891e3013a6271aeb2acfbf3573515dfe7430c26a60547f53dd0eb8218,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/107_bf16_d64_n5_norm0_outlier/input.bin,640,ffc4ee8cdc7c7d2ec41f40ca723ce4140c80ed969d574c4839368a82d29c8340,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/107_bf16_d64_n5_norm0_outlier/ref.bin,640,c708ceb87e585feda4b0182dab92525d4b9b6634d423ced147dc2c2cf30e894b,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/118_bf16_d128_n5_norm0_uniform/input.bin,1280,c452847f51d25e0e8fe16805e126bf9f5bb269f1ea10a78ca28d237276f39267,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/118_bf16_d128_n5_norm0_uniform/ref.bin,1280,7f4da035e18ceed1e2ccb290f7e6b00fbc4ae359b673886c23563c82cafb6a85,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/119_bf16_d128_n5_norm0_outlier/input.bin,1280,f678588dd84d97f02d3467bc7b3b066a801da9595694b868e5958cfcce369df6,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/119_bf16_d128_n5_norm0_outlier/ref.bin,1280,7001b7085dadc936f2c3e2e7cd0793ddf3848b13e3ea386adc7862714ff9a60b,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/130_bf16_d256_n5_norm0_uniform/input.bin,2560,930b7e524ad87876bd2387f29df42f04182409105833f72fac3f4278621ce6e4,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/130_bf16_d256_n5_norm0_uniform/ref.bin,2560,c72f566f14a49c3d4f2eaa91b185664f6cb8e78dd83942ae8352ff5cf696a8b7,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/131_bf16_d256_n5_norm0_outlier/input.bin,2560,170f494b9861a677c2b4bd9401d6ebdf20595694dca0b27c71d8a0565bbd1405,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w4_tc4_v1/validation/failures/131_bf16_d256_n5_norm0_outlier/ref.bin,2560,e3a8a335e774036022a05c8931a53e8b75e92405758ff56c07b971808f330124,file,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251073/w8_tc8_v0/validation/000_fp16_d64_n1_norm1_normal.log,1730,1059a2f940eb34c46dc647863e82923817326217659e07be629d2daff40574e4,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w8_tc8_v0/validation/001_fp16_d64_n5_norm1_normal.log,1731,3f6bb71fafd69121e1b8094515ec6661c88ac03521bb183621a09b7f5d0fa5f0,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w8_tc8_v0/validation/002_fp16_d64_n2048_norm1_normal.log,1740,ad1522ed53f6e141d67fbdc9cdfb0c5f000a6ccee8630c9c8526e295df112aee,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w8_tc8_v0/validation/003_fp16_d64_n1_norm0_normal.log,1731,0ff7558fc5f39c2b7246a81eff9825d7d44230d0519c77d22659c1f76e29d57e,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w8_tc8_v0/validation/004_fp16_d64_n5_norm0_normal.log,1732,aab0bb2ffa4a77a00a8a5648faa9a2c8d16dc27f85ca86728abc1f3c19367120,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w8_tc8_v0/validation/005_fp16_d64_n2048_norm0_normal.log,1741,fa156bec348a72b733caca32afdb71c9e251cc2857909ffdec9a8b43be5e06d6,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w8_tc8_v0/validation/006_fp16_d128_n1_norm1_normal.log,1732,f28e87f93608b37f8fc3dbb61720c52262f5dfb503e4c793ee288b4f9da07189,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w8_tc8_v0/validation/007_fp16_d128_n5_norm1_normal.log,1732,074a77c4d1480ebc5d8d2833940c461deb245da25b30e2cb65709d68a565c8e3,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w8_tc8_v0/validation/008_fp16_d128_n2048_norm1_normal.log,1741,6726a20af51859d39379f66621d263bba386282638c60767ed168c8ae08ce9ac,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w8_tc8_v0/validation/009_fp16_d128_n1_norm0_normal.log,1733,b63d7b2909f0b955759e93092aeda06dd6a6a4fc850c361ed965880c259f4c17,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w8_tc8_v0/validation/010_fp16_d128_n5_norm0_normal.log,1733,49ade0a56bb4283959643de62a926dd58105c5f8581747f24dae03cccf2914c5,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w8_tc8_v0/validation/011_fp16_d128_n2048_norm0_normal.log,1742,e04341974672323814d75368bd13ada8f4a40533b6798d4aeed3db0672bf0b67,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w8_tc8_v0/validation/012_fp16_d256_n1_norm1_normal.log,1732,2db455399cbe84504bebcf635d47227e3ee772634958fc2c7317dd1152ad22b6,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w8_tc8_v0/validation/013_fp16_d256_n5_norm1_normal.log,1733,b95b3ef0acf07de33285ef56c89a5c8460a15a5bbe0ca381f20083d5de9f445b,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w8_tc8_v0/validation/014_fp16_d256_n2048_norm1_normal.log,1741,ec26192277b88d1d94beb270d6b6ede5c7ea675f4ca6d5b7f73a485bb3e95566,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w8_tc8_v0/validation/015_fp16_d256_n1_norm0_normal.log,1733,2391327680ab678c96722597dafee743edd9052462cf6c355d5428899beba999,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w8_tc8_v0/validation/016_fp16_d256_n5_norm0_normal.log,1734,8090c42ea93d6889087d1f9ae31152d470d9162fbae9f29d8ec611fe50cf91d5,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w8_tc8_v0/validation/017_fp16_d256_n2048_norm0_normal.log,1742,76c2397fffaa235c808fd367df7b8e4837de0785b14382bac8e310dde43cc966,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w8_tc8_v0/validation/018_fp16_d512_n1_norm1_normal.log,1578,3a30c060942b6a43c5fab91cccbd4a40c82345fda78395363bfa74e73e9a2add,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w8_tc8_v0/validation/019_fp16_d512_n5_norm1_normal.log,1579,7fb1d39191ba2856737dcd6987e4dc58aa05504051b7d908f18adc25bd008332,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251073/w8_tc8_v0/validation/020_fp16_d512_n2048_norm1_normal.log,1588,4195a4247b51b602fe6b64975e53b3bad3174d4c1793c86e146e09f6cbec42e0,file,per-case validation log (validation CSV retained)
